ccode1,ccode2,import_flow1,relative_import1,relative_export2,trade_importance
2,20,291943.5,0.16893789186471023,0.8027211636459758,0.4366702769293438
2,31,726.2999900000001,0.00042028539485194954,0.2978941651311386,0.1295956330453802
2,41,458.5,0.00026531854081344384,0.8159538205755328,0.3285054572987692
2,42,4721.3999,0.002732115446160828,0.7704206300500758,0.3118872129764919
2,51,410.89999,0.00023777401475912467,0.18570329461142343,0.15458577317840955
2,52,8342.2002,0.004827350892557512,0.6732988514944372,0.2452070175670331
2,53,33.400002,1.9327458656065662e-05,0.05529347129718277,0.10750313076700434
2,54,3.8,2.198932290274998e-06,0.042135742398747435,0.07343922768386225
2,55,6.0,3.4719983530657863e-06,0.09296185735833153,0.0927058806587882
2,56,33.599998,1.9443189619835618e-05,0.18689347683172902,0.10084822635709897
2,57,15.7,9.085062357188806e-06,0.03652633568776329,0.08430256105801912
2,58,4.5999999,2.6618653461504637e-06,0.02526512297436772,0.05955738053194087
2,60,55.799999,3.228958410484542e-05,0.6465762132530469,0.2750666682529884
2,70,172484.8,0.09981115692148025,0.7966743338147845,0.39301218293225215
2,80,104.1,6.023917142569139e-05,0.3158470348061725,0.15496792604707757
2,90,3342.3,0.0019340766825752963,0.5211936724972137,0.23017534471012774
2,91,3919.8,0.0022682565240578784,0.7325834052537357,0.2825006764394723
2,92,2052.5,0.0011877127699445877,0.5562864957701283,0.23542158300282712
2,93,1226.6,0.0007097921966450822,0.6119243874780765,0.2031622947445575
2,94,3601.8,0.0020842406113453916,0.27648279516793756,0.1767644520307328
2,95,349.20001,0.0002020703099350927,0.06991575624253885,0.10122072636161075
2,100,9424.2998,0.00545352556406637,0.39068368471708587,0.17451388580033522
2,101,35292.102,0.020422353336704956,0.6722633720252962,0.25374977609789595
2,110,133.10001,7.702050258550661e-05,0.19377389999554293,0.11557339113874798
2,115,171.2,9.906768634081043e-05,0.17307999354091894,0.09890248312086744
2,130,6214.7002,0.003596238143199602,0.4961611165620871,0.17527573739031402
2,135,5395.3999,0.0031221365944885515,0.3093443345902259,0.12363032496358056
2,140,26220.6,0.015172980002732792,0.19877266910033647,0.10068297237134799
2,145,307.60001,0.00017799778802050323,0.12352146235914414,0.065628531971649
2,150,61.5,3.558798311892431e-05,0.03391398924509742,0.022898948836538126
2,155,7446.3999,0.004308981364844873,0.17427005509432786,0.08678977547725006
2,160,4944.8999,0.0028614473848125287,0.11144276135218958,0.0699687068025075
2,165,784.2000099999999,0.0004537901905323621,0.18054954928020567,0.06212531568671069
2,200,52380.301,0.03031071980084836,0.13883716531355028,0.07113051747854937
2,205,28770.1,0.016648289969589662,0.2054258162100842,0.09327266997308696
2,210,15503.1,0.008971122944569032,0.04555720402580508,0.039856302738122934
2,211,13399.1,0.007753608855427296,0.049098745180169844,0.03211320831186156
2,212,410.29999,0.0002374268149238181,0.023608320532585273,0.014010924925207318
2,220,34774.301,0.020122719300168988,0.0780517603386111,0.04405376389913697
2,225,13482.5,0.00780186963253491,0.08997382084055275,0.04032493165289153
2,230,9127.7998,0.005281950978785702,0.04831158493247976,0.022056343512669392
2,235,2414.8999,0.0013974214126031218,0.06321530309009929,0.021731772888404267
2,255,86937.602,0.050307868493914804,0.08976579498029659,0.06504586344203013
2,290,2074.0,0.0012001540973764068,0.027530054678386685,0.010522315949037343
2,305,6312.3999,0.003652773676115439,0.05889691680563031,0.02196089990347915
2,310,2632.8999,0.0015235706860978456,0.04505217613750725,0.016063800317806375
2,316,2305.3999,0.0013340574426596713,0.03296440903366466,0.015673854454802193
2,317,993.5,0.0005749050606284764,0.03394229822608203,0.010655497935014021
2,325,32418.9,0.018759727901367405,0.09198061913715849,0.03990581683213962
2,338,288.70001,0.00016706099320834601,0.09009560888685218,0.036011455489908036
2,339,39.0,2.256798929492761e-05,0.06260685266480209,0.01928154887279524
2,343,50.5,2.9222652804970368e-05,0.029193525531561647,0.011137363909031923
2,344,372.60001,0.00021561110351204924,0.04561813713799737,0.01702597631194801
2,346,72.699997,4.2069044975314597e-05,0.03017576166718402,0.00840065792695042
2,349,430.29999000000004,0.0002490001427673707,0.026938350377097072,0.00915733794972763
2,350,1004.9,0.0005815018574993014,0.05923620533304646,0.023767500156681835
2,352,32.299999,1.8690923888671092e-05,0.014878749851473827,0.007718361034723889
2,355,493.0,0.0002852825313435721,0.044060004078392445,0.017707281721370097
2,359,53.400002,3.090078649961828e-05,0.03630586290858745,0.013551390943282601
2,360,1310.3,0.0007582265736703499,0.04577027278194246,0.01895241082189983
2,365,16150.0,0.009345462233668741,0.06275585640049809,0.03100526629022928
2,366,547.2999900000001,0.00031670411065215363,0.06818455489817707,0.02093396778276352
2,367,386.10001,0.00022342309980644728,0.058954145159448586,0.017475054438357916
2,368,684.40002,0.0003960392903796986,0.06985859879106122,0.022578128742172854
2,369,1225.8,0.0007093292635313401,0.03345419927494393,0.013646763333563147
2,370,381.10001,0.00022052976784555912,0.0319539825031159,0.011693228380280887
2,371,46.799999,2.708158657524674e-05,0.05407196681178938,0.02905561158969519
2,372,206.10001,0.00011926314921447368,0.14816064401443402,0.05200562545083177
2,373,49.799999,2.8817585751779633e-05,0.010617558222243757,0.011086612052821191
2,375,4531.2998,0.002622110907141221,0.0651377069005884,0.024328755947275328
2,380,14228.3,0.008233439027820987,0.10570951326090071,0.038530270646772474
2,385,7112.1001,0.004115533305673168,0.06680099406660478,0.03133249539840659
2,390,5303.3999,0.0030688992864082096,0.0684033134823857,0.0253134561688035
2,395,281.79999,0.0001630681835289925,0.08923961807982449,0.04526394291505401
2,403,0.2,1.1573327843552622e-07,0.01014038727050268,0.04452602628762146
2,404,0.2,1.1573327843552622e-07,0.0016730759962839464,0.0035352498915386553
2,411,1675.3,0.0009694398068151853,0.24771045877935746,0.12340208054462574
2,420,0.30000001,1.7359992343995323e-07,0.009888604219166887,0.015833465519910925
2,432,3.9000001,2.2567989873594003e-06,0.014900044045898968,0.010165395241151844
2,433,4.0,2.3146655687105244e-06,0.0024203388111501715,0.011096518886418726
2,434,0.5,2.8933319608881554e-07,0.001296602804397107,0.005427864186277866
2,435,0.89999998,5.207997413865402e-07,0.0008718607813272205,0.01972991238166185
2,436,66.300003,3.836558353737612e-05,0.2029810529211694,0.07962997578661202
2,437,1281.8,0.0007417345814932874,0.17665896071092663,0.04945829232826423
2,438,89.5,5.179064209989798e-05,0.07091945587165878,0.04349665475607213
2,439,2.3,1.3309327020085513e-06,0.00685429537913584,0.01351378032570262
2,450,97.099998,5.618850552311519e-05,0.08191485835278241,0.024142384222177952
2,451,9.8999996,5.72879705109199e-06,0.047208145389732836,0.029618074408773565
2,452,173.39999,0.0001003407466169373,0.07361742735451438,0.03436440228837096
2,461,7.099999900000001,4.108531326594542e-06,0.012041340766742223,0.0059720801863432215
2,471,171.10001,9.90098254882566e-05,0.04632861686498055,0.02446853800229709
2,475,25109.301,0.014529908619772183,0.5330995555632219,0.15881402879806866
2,481,2955.2,0.001710074922163335,0.5884759303478428,0.16389602638518908
2,482,5.6999998,3.2983983196792183e-06,0.04541182673675454,0.036689848018164536
2,483,1580.0,0.000914292899640657,0.7276740041880575,0.21310610411105987
2,484,1696.6,0.0009817654009685688,0.2879894383076345,0.09014819759729029
2,490,269.0,0.00015566125949578274,0.17662802465485825,0.05473349125453179
2,500,28.9,1.6723458733933536e-05,0.03174447908665383,0.017474607323176353
2,501,368.10001,0.0002130071047472499,0.10459694784613606,0.051801469904257054
2,510,35.400002,2.0484791440420923e-05,0.02374103587142798,0.013753996767922763
2,516,4.8000002,2.7775987981859076e-06,0.05440091326742556,0.01943155694082289
2,517,6.6999998,3.877064711856849e-06,0.06407328398984323,0.02339209578649433
2,520,0.30000001,1.7359992343995323e-07,0.001126918353908917,0.004866380393658604
2,522,1.0,5.786663921776311e-07,0.0033409550229362302,0.012199307051531444
2,530,66.800003,3.865491673346493e-05,0.07658230417743812,0.05278408406113144
2,531,1.2,6.943996706131572e-07,0.08616986194209823,0.04941345644974307
2,540,8846.4004,0.0051191146032267525,0.39957538781541113,0.13250471890495735
2,541,13.1,7.580529737526967e-06,0.007421390049150425,0.008836423616527839
2,551,32.0,1.8517324549684195e-05,0.012131894060971125,0.007071619524091549
2,552,98.0,5.6709306433407846e-05,0.04989491507032274,0.016456926966664804
2,553,123.4,7.140743279471968e-05,0.18788239100632412,0.05724381956782749
2,560,6071.1001,0.003513141591416255,0.10486506290784528,0.04816555040848214
2,565,133.39999,7.719409092983206e-05,0.08288707230658848,0.07272840863676866
